Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20130106,05,12,碧玉釵,5,梁家俊,114,5,43,蘇,1125,20.0,13.0,15.0,157.0,181.0,3.7,14 14 14 9,1,14.52 22.32 24.52 23.92 24.12,(1.49.4),頭馬
20130106,05,8,綠豆爽,4,巫斯義,122,7,49,告,1052,7.8,8.7,6.1,395.0,288.0,2.3,3 7 7 4,2,13.96 22.4 24.36 24.32 24.53,(1.49.57),1
20130106,05,7,多豐裕,4,安國倫,123,4,50,蔡,1013,3.6,6.0,6.3,384.0,346.0,1.9,8 10 10 2,3,14 22.6 24.32 24.04 24.63,(1.49.59),1-1/4
20130106,05,2,瀟灑駿駒,4,杜利萊,131,8,58,文,1161,37.0,21.0,27.0,89.0,103.0,6.5,12 11 11 8,4,14.28 22.36 24.48 24.12 24.68,(1.49.92),3-1/4
20130106,05,4,京城三寶,6,賴維銘,128,13,55,吳,1086,14.0,19.0,26.0,91.0,126.0,5.3,13 12 12 14,5,14.48 22.36 24.36 24.24 24.68,(1.50.12),4-1/2
20130106,05,5,豹顯神駒,7,鄭雨滇,127,1,54,伍,1046,4.1,4.3,4.7,517.0,369.0,1.8,7 8 9 12,6,14 22.44 24.44 24.48 24.78,(1.50.14),4-1/2
20130106,05,6,莫己若,6,蘇狄雄,122,9,52,何,1092,15.0,11.0,16.0,150.0,149.0,4.5,10 9 8 6,7,14.2 22.32 24.28 24.36 24.99,(1.50.15),4-3/4
20130106,05,13,牛精威旺,5,蔡明紹,113,3,42,東,1072,5.5,3.9,3.1,767.0,472.0,1.4,2 4 6 13,8,13.88 22.28 24.44 24.84 24.78,(1.50.22),5
20130106,05,3,財神駕到,5,郭能,131,10,58,姚,1083,41.0,42.0,29.0,81.0,78.0,8.6,6 3 4 3,9,14 22.12 24.32 24.52 25.5,(1.50.46),6-1/2
20130106,05,11,宇宙駿駒,4,黎海榮,114,12,43,徐,1012,88.0,99.0,99.0,21.0,31.0,21.0,5 5 1 1,10,13.96 22.28 23.84 24.72 26.15,(1.50.95),9-3/4
20130106,05,1,甜蜜一角,4,吳嘉晉,126,14,60,葉,1070,51.0,35.0,51.0,46.0,55.0,12.0,11 13 13 7,11,14.2 22.64 24.36 24.04 25.75,(1.50.99),10
20130106,05,9,美的人生,6,李寶利,119,2,46,薛,1096,22.0,15.0,22.0,106.0,102.0,6.6,9 6 5 10,12,14.08 22.2 24.28 24.72 27.09,(1.52.37),18-1/2
20130106,05,14,大衛金剛,7,湯智傑,113,11,42,華,1121,63.0,63.0,69.0,35.0,47.0,14.0,4 1 3 11,13,13.96 21.92 24.52 24.92 27.37,(1.52.69),20-1/2
20130106,05,10,金威勝,5,柏寶,120,6,45,賀,976,16.0,22.0,26.0,93.0,104.0,6.4,1 2 2 5,14,13.84 22.2 24.24 24.84 28.39,(1.53.51),25-3/4
