Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20160413,06,5,光芒再現,4,潘頓,126,6,71,蘇,1055,3.5,2.9,3.1,703.0,466.0,1.2,4 3,1,24.11 22.63 23.33,(1.10.07),頭馬
20160413,06,3,摯友無敵,5,蔣嘉琦,120,5,75,文,1045,7.8,12.0,7.4,296.0,255.0,2.2,1 1,2,23.71 22.67 23.82,(1.10.2),3/4
20160413,06,1,御綵,6,雷景勳,133,7,78,方,1162,5.8,8.9,9.7,227.0,184.0,3.1,8 8,3,24.59 22.71 23.31,(1.10.61),3-1/4
20160413,06,12,確威龍,6,莫雷拉,116,2,61,葉,1052,4.0,3.6,4.1,536.0,318.0,1.8,7 6,4,24.35 22.67 23.6,(1.10.62),3-1/2
20160413,06,8,段段有,3,梁家俊,118,12,65,沈,957,17.0,17.0,17.0,130.0,131.0,4.4,3 4,5,23.95 22.87 23.92,(1.10.74),4-1/4
20160413,06,7,藍天飛馬,4,史卓豐,124,10,69,徐,1123,32.0,32.0,41.0,53.0,55.0,10.0,2 2,6,23.87 22.67 24.25,(1.10.79),4-1/2
20160413,06,10,育馬妙星,3,韋達,119,4,64,時,1110,15.0,11.0,7.3,301.0,220.0,2.6,6 5,7,24.19 22.83 24.1,(1.11.12),6-1/2
20160413,06,11,舞林高手,5,蘇狄雄,115,11,62,賀,1052,25.0,19.0,27.0,81.0,95.0,6.0,12 12,8,25.31 22.59 23.4,(1.11.3),7-3/4
20160413,06,9,飛快叻,6,黃皓楠,113,9,65,告,1101,23.0,28.0,34.0,63.0,65.0,8.7,5 7,9,24.19 23.03 24.22,(1.11.44),8-1/2
20160413,06,2,豐爾頓,4,鄭雨滇,133,1,78,摩,1081,14.0,11.0,16.0,134.0,125.0,4.6,10 9,10,24.71 22.79 23.96,(1.11.46),8-3/4
20160413,06,6,幸運日,6,吳嘉晉,120,3,70,東,1106,18.0,24.0,24.0,91.0,93.0,6.2,9 10,11,24.59 23.11 24.09,(1.11.79),10-3/4
20160413,06,4,品質高,4,楊明綸,124,8,71,容,1149,61.0,55.0,32.0,68.0,89.0,6.5,11 11,12,24.99 22.83 25.29,(1.13.11),19
20160416,09,7,天同,3,蘇狄雄,124,11,70,高,1318,55.0,99.0,269.0,8.0,12.0,49.0,11 11 12,13,14.3 22.24 23.63 23.7,(1.23.87),10-1/4
20160416,09,11,競駿千里,4,吳嘉晉,116,14,65,苗,1132,47.0,99.0,271.0,8.0,13.0,46.0,2 1 2,14,13.5 21.6 24.19 25.21,(1.24.5),14-1/4
