Date,RaceNumber,HorseNo,HorseName,Age,JockeyName,ActualWt,Draw,Rate,Owner,DeclarHorseWt,WinOddBeforeNight,WinOddBeforeGate,WinOdd,WinInTenThousand,PInTenThousand,P_Odd,PlaceInMiddle,Place,TimeInMiddle,FinishTime,LBW
20100404,03,5,萬事佳,3,蔡明紹,126,11,73,東,1121,1.6,1.5,1.3,883.0,241.0,1.1,1 1,1,13.17 20.92 22.51,(0.56.6),頭馬
20100404,03,13,延續美麗,4,梁家偉,106,10,60,徐,1209,35.0,38.0,37.0,31.0,46.0,5.5,3 3,2,13.37 20.96 22.57,(0.56.9),1-3/4
20100404,03,1,共創未來,3,白德民,133,13,82,摩,1042,19.0,14.0,20.0,58.0,58.0,4.5,8 4,3,13.69 20.8 23.07,(0.57.56),6
20100404,03,3,氣定神閒,4,潘頓,132,8,76,李,1089,27.0,25.0,33.0,35.0,45.0,5.7,9 8,4,13.77 21.04 22.89,(0.57.7),7
20100404,03,8,常山鳳寶,5,卓利,122,12,66,告,1097,15.0,35.0,36.0,32.0,54.0,4.8,2 2,5,13.29 20.96 23.53,(0.57.78),7-1/2
20100404,03,6,大有運,4,蘇狄雄,121,14,72,何,985,18.0,11.0,16.0,73.0,85.0,3.0,14 14,6,14.37 21.2 22.28,(0.57.85),7-3/4
20100404,03,10,聖迪達,3,馬偉昌,122,3,66,時,1081,12.0,10.0,10.0,112.0,167.0,1.5,10 7,7,13.77 21 23.1,(0.57.87),8
20100404,03,9,精算拍檔,6,梁家俊,121,5,70,安,1058,28.0,76.0,99.0,11.0,16.0,15.0,5 11,8,13.61 21.4 23.11,(0.58.12),9-1/2
20100404,03,4,金鑽龍華,5,都爾,131,4,75,華,1162,11.0,19.0,24.0,48.0,77.0,3.3,11 10,9,13.77 21.16 23.24,(0.58.17),9-3/4
20100404,03,12,贏馬組合,5,薛寶力,119,9,63,呂,1148,84.0,99.0,99.0,6.0,11.0,23.0,4 5,10,13.61 21 23.77,(0.58.38),11
20100404,03,2,尚駿心,4,韋達,132,1,76,胡,1090,9.6,9.6,9.8,120.0,114.0,2.2,13 6,11,13.89 20.84 23.67,(0.58.4),11-1/4
20100404,03,7,威馬加鞭,6,王志偉,123,7,70,賀,1300,66.0,99.0,99.0,7.0,13.0,18.0,7 12,12,13.65 21.4 24.1,(0.59.15),16
20100404,03,14,嘉嘉掂,5,楊明綸,109,2,60,吳,1033,65.0,99.0,99.0,4.0,6.0,42.0,12 9,13,13.81 21.12 24.39,(0.59.32),17
20100404,03,11,小鬥士,3,湯智傑,117,6,64,方,1046,88.0,99.0,99.0,4.0,8.0,32.0,6 13,14,13.61 21.56 24.2,(0.59.37),17-1/4
