,horse_name,win_loss_rate,is_winner
0, 寶樹友盈,21.0,0
1, 樂意洋洋,41.0,0
2, 風火神駒,14.0,0
3, 福勝滿載,6.35,0
4, 酒勝    ,16.0,0
5, 怡喜    ,47.0,0
6, 奇異福星,99.0,0
7, 富高勝  ,9.45,0
8, 桃李滿門,15.0,0
9, 明燈    ,9.05,0
10, 多歡騰  ,26.0,0
11, 牛精巨星,23.0,0
12, 齊歡唱  ,2.55,1
13, 喜萬家  ,13.0,0
