,horse_name,win_loss_rate,is_winner
0, 爪皇凌雨,27.0,0
1, 星運爵士,24.0,0
2, 步步穩  ,19.0,0
3, 勝利飛駒,7.95,0
4, 俊歡騰  ,7.45,0
5, 好爸爸  ,2.35,1
6, 再領風騷,10.0,0
7, 活力寶蹄,17.0,0
8, 飛馬王子,5.3,0
9, 勁闖    ,35.0,0
10, 大富之星,39.0,0
