,horse_name,win_loss_rate,is_winner
0, 一團威  ,5.7,0
1, 開心至愛,3.35,1
2, 精彩生輝,10.0,0
3, 揀得正  ,25.0,0
4, 蓋世子牙,6.65,0
5, 悅璐孖寶,6.6,0
6, 旅遊名牌,41.0,0
7, 駕寶    ,11.0,0
8, 安甲    ,5.1,0
