,horse_name,win_loss_rate,is_winner
0, 旅遊大亨,3.25,1
1, 紅冠子  ,31.0,0
2, 真奇寶  ,10.0,0
3, 幸運相架,3.55,0
4, 龍船旺  ,12.0,0
5, 瀟洒良駒,80.0,0
6, 確叻星  ,15.0,0
7, 招積仔  ,17.0,0
8, 巴圖魯  ,57.0,0
9, 千笑    ,32.0,0
10, 無敵鷹王,15.0,0
11, 翔德    ,47.0,0
12, 心路    ,19.0,0
13, 好小子  ,10.0,0
