,horse_name,win_loss_rate,is_winner
0, 輕輕鬆鬆,18.0,0
1, 川河勁駒,1.85,1
2, 大將雄心,99.0,0
3, 活力至寶,13.0,0
4, 金堡龍華,4.3,0
5, 龍勝    ,40.0,0
6, 開心老友,21.0,0
7, 爪皇盛水,31.0,0
8, 勝利飛駒,31.0,0
9, 金鑽龍華,31.0,0
10, 新蝦王  ,59.0,0
11, 長勝    ,16.0,0
12, 中國心  ,20.0,0
13, 極速之星,99.0,0
