,horse_name,win_loss_rate,is_winner
0, 威騰駒  ,5.85,0
1, 天瞳    ,35.0,0
2, 千江映月,11.0,0
3, 揀得正  ,21.0,0
4, 超勁精神,46.0,0
5, 善戰    ,99.0,0
6, 寶利多  ,8.05,0
7, 活力奔騰,14.0,0
8, 闊袍大袖,5.4,0
9, 瀟洒叻龍,99.0,0
10, 共同努力,12.0,0
11, 一言為定,2.8,1
12, 電訊巨星,47.0,0
13, 大地王者,99.0,0
