,horse_name,win_loss_rate,is_winner
0, 牛精富星,12.0,0
1, 紅皮柚  ,40.0,0
2, 文武精英,11.0,0
3, 金津好  ,4.0,0
4, 好馬加鞭,65.0,0
5, 賞惑    ,2.3,1
6, 戴宗    ,39.0,0
7, 旭之光  ,37.0,0
8, 極品絲綢,9.6,0
9, 玩具神話,17.0,0
10, 招積仔  ,20.0,0
11, 家家興旺,36.0,0
12, 真奇寶  ,47.0,0
13, 高高的  ,99.0,0
