,horse_name,win_loss_rate,is_winner
0, 幸運骰,14.0,0
1, 志樂,11.0,0
2, 千里名駒,20.0,0
3, 百勝大師,16.0,0
4, 旅英名駒,61.0,0
5, 好當家,6.0,0
6, 日當頭,3.5,1
7, 電算機,31.0,0
8, 笑住贏,28.0,0
9, 玩一世,17.0,0
10, 香港製造,14.0,0
11, 躍勝,7.8,0
12, 只因有你,6.8,0
13, 愛得威,99.0,0
