,horse_name,win_loss_rate,is_winner
0, 皇者,10.0,0
1, 貴蝦王,7.7,0
2, 悉尼新聞,33.0,0
3, 勁財寶,39.0,0
4, 太陽帝國,20.0,0
5, 超速無敵,23.0,0
6, 祥勝奇駒,46.0,0
7, 金戈駿馬,89.0,0
8, 動力金剛,5.6,0
9, 紅皮柚,2.9,1
10, 佳景飛駒,31.0,0
11, 新通勝,3.9,0
