,horse_name,win_loss_rate,is_winner
0, 綫路明星,37.0,0
1, 勇駒    ,4.65,0
2, 勁勇威龍,13.0,0
3, 神奇飛龍,13.0,0
4, 友瑩養  ,14.0,0
5, 過關勇將,13.0,0
6, 鑽之友  ,14.0,0
7, 駕善    ,2.65,1
8, 好勝煌  ,79.0,0
9, 喜寶天龍,50.0,0
10, 安打    ,5.4,0
11, 運財之星,75.0,0
