,horse_name,win_loss_rate,is_winner
0, 贏馬組合,13.0,0
1, 帶利財子,53.0,0
2, 寶貝    ,9.7,0
3, 中華英雄,5.45,0
4, 快而勝  ,26.0,0
5, 飲水思源,25.0,0
6, 正旋    ,3.7,1
7, 人見人愛,99.0,0
8, 百勝恆輝,16.0,0
9, 祝福滿滿,11.0,0
10, 智勝寶  ,10.0,0
11, 質超駒  ,4.15,0
