,horse_name,win_loss_rate,is_winner
0, 精嘜    ,32.0,0
1, 威威加瑪,7.55,0
2, 進勝福星,8.0,0
3, 電子福星,2.0,1
4, 森淼獵鷹,53.0,0
5, 自家威  ,71.0,0
6, 小林夜雨,99.0,0
7, 文武精神,11.0,0
8, 紀利威威,11.0,0
9, 綠豆爽  ,6.0,0
10, 大行其道,99.0,0
11, 金鑛龍華,35.0,0
12, 劍臣    ,99.0,0
13, 一號木  ,99.0,0
