,horse_name,win_loss_rate,is_winner
0, 常盈多  ,8.35,0
1, 電子福音,5.45,0
2, 金威勝  ,10.0,0
3, 電訊至尊,13.0,0
4, 公証揚聖,43.0,0
5, 飛龍    ,19.0,0
6, 彩利    ,14.0,0
7, 樂在其中,3.45,1
8, 故事    ,5.6,0
9, 春天    ,55.0,0
10, 喜相逢  ,26.0,0
11, 精彩時機,14.0,0
