,horse_name,win_loss_rate,is_winner
0, 好鍾意  ,4.1,1
1, 好笑容  ,43.0,0
2, 金巴裡好,27.0,0
3, 永順益  ,5.55,0
4, 福駿寶  ,9.35,0
5, 巧龍    ,11.0,0
6, 金堡龍華,4.6,0
7, 荃城歡欣,32.0,0
8, 生生發  ,21.0,0
9, 宇宙駿駒,11.0,0
10, 龍東至尊,7.2,0
11, 聖氣凌雲,70.0,0
