,horse_name,win_loss_rate,is_winner
0, 金獅駿將,4.9,0
1, 巧奪天工,20.0,0
2, 實業輝煌,4.7,0
3, 富有心得,19.0,0
4, 愛的世界,10.0,0
5, 京城之威,16.0,0
6, 威威福星,75.0,0
7, 甜心,13.0,0
8, 乖巧,3.6,1
9, 福駿,9.8,0
10, 奪寶群英,20.0,0
11, 自由鳥,45.0,0
