,horse_name,win_loss_rate,is_winner
0, 勁駿    ,23.0,0
1, 厲行星  ,22.0,0
2, 源活海  ,22.0,0
3, 心路    ,2.6,1
4, 齊鼓掌  ,6.0,0
5, 智勇雙全,8.8,0
6, 龍騰寶駒,35.0,0
7, 團隊福星,3.6,0
8, 穩操勝算,13.0,0
9, 大地神駒,89.0,0
10, 確有心得,47.0,0
11, 幸運之子,99.0,0
