,horse_name,win_loss_rate,is_winner
0, 新妙星  ,99.0,0
1, 大運財  ,4.65,0
2, 中環英雄,14.0,0
3, 天山    ,99.0,0
4, 奪綵奇兵,11.0,0
5, 富逸    ,99.0,0
6, 進攻足球,25.0,0
7, 強中堅  ,56.0,0
8, 龍騰虎震,16.0,0
9, 可愛人生,80.0,0
10, 喜勝多  ,1.95,1
11, 非洲之光,69.0,0
12, 你知我贏,10.0,0
13, 超光越影,12.0,0
