,horse_name,win_loss_rate,is_winner
0, 萬事喜  ,25.0,0
1, 勇猛神駒,7.85,0
2, 高耀之威,21.0,0
3, 權勇駿  ,9.75,0
4, 浪濤寶  ,25.0,0
5, 濰坊    ,11.0,0
6, 和諧大使,3.3,1
7, 高智慧  ,33.0,0
8, 好榜樣  ,41.0,0
9, 風馳電掣,7.7,0
10, 中華英雄,3.9,0
11, 富高盈  ,37.0,0
