,horse_name,win_loss_rate,is_winner
0, 威威加瑪,3.65,1
1, 京城孖寶,16.0,0
2, 八星報喜,17.0,0
3, 不老精英,8.4,0
4, 金莊    ,13.0,0
5, 駿盈    ,6.35,0
6, 千笑    ,8.35,0
7, 華麗堡  ,39.0,0
8, 金大人  ,9.25,0
9, 瀟洒威龍,19.0,0
10, 確有心得,7.25,0
11, 東江少俠,42.0,0
