,horse_name,win_loss_rate,is_winner
0, 六六精英,9.7,0
1, 龍城動力,20.0,0
2, 馬之王  ,12.0,0
3, 爪皇盛水,6.4,0
4, 如願以償,3.3,1
5, 精英財星,6.15,0
6, 神雄金剛,99.0,0
7, 肥仔糖  ,3.9,0
8, 御將軍  ,63.0,0
9, 好通勝  ,99.0,0
10, 都靈一號,99.0,0
11, 駕寶    ,20.0,0
12, 八星報喜,60.0,0
13, 松林之星,99.0,0
