,horse_name,win_loss_rate,is_winner
0, 足智多謀,10.0,0
1, 手機皇  ,8.7,0
2, 天弓    ,7.75,0
3, 金桂飄香,55.0,0
4, 晨采    ,6.95,0
5, 甜哥兒  ,9.85,0
6, 大將軍  ,19.0,0
7, 領航精神,17.0,0
8, 金瀛    ,4.1,1
9, 春天    ,9.8,0
10, 尚華盛甲,18.0,0
11, 奄尖大少,10.0,0
