,horse_name,win_loss_rate,is_winner
0, 精靈拍檔,8.25,0
1, 財子佳人,28.0,0
2, 聚豪駿駒,16.0,0
3, 東海先鋒,11.0,0
4, 嘉寶神駒,4.1,0
5, 超理想  ,12.0,0
6, 我跑得  ,2.55,1
7, 浪漫添馬,99.0,0
8, 宇宙天王,43.0,0
9, 龍子    ,9.05,0
10, 廟豐泰  ,41.0,0
11, 泰寶馬  ,38.0,0
