,horse_name,win_loss_rate,is_winner
0, 盈駿寶  ,17.0,0
1, 常山鎮寶,13.0,0
2, 天鷹    ,4.15,1
3, 善風    ,24.0,0
4, 幸福得寶,13.0,0
5, 勝利福星,6.8,0
6, 全勝福星,19.0,0
7, 再來旺財,7.15,0
8, 友誼奧運,9.35,0
9, 心寶貝  ,47.0,0
10, 大唐勇將,18.0,0
11, 神箭金剛,4.85,0
