,horse_name,win_loss_rate,is_winner
0, 特務飛龍,5.7,0
1, 美麗之友,2.65,1
2, 海之濤  ,5.35,0
3, 飛馬看花,9.35,0
4, 辣辣椒  ,6.55,0
5, 創意寶  ,12.0,0
6, 上浦將王,99.0,0
7, 善者    ,28.0,0
8, 做得好  ,99.0,0
9, 大龍騰  ,36.0,0
10, 金巴裡好,99.0,0
11, 欖球鑽石,19.0,0
