,horse_name,win_loss_rate,is_winner
0, 荊山玉,23.0,0
1, 光速,9.3,0
2, 馬威力,3.6,1
3, 金星,8.7,0
4, 浪濤峰,5.2,0
5, 利駿寶,10.0,0
6, 勵駿,8.3,0
7, 新添馬,17.0,0
8, 盡情發揮,53.0,0
9, 廣友之寶,23.0,0
10, 萬象更生,16.0,0
11, 卓越寶,26.0,0
12, 英華舊侶,38.0,0
13, 京城之光,61.0,0
