,horse_name,win_loss_rate,is_winner
0, 陽明星星,7.8,0
1, 雄心巨龍,7.7,0
2, 各適其適,9.9,0
3, 共創美好,4.55,1
4, 勁贏創建,99.0,0
5, 凱倫之寶,4.8,0
6, 多旺財  ,11.0,0
7, 皇龍戰駒,99.0,0
8, 盈豐駿駒,34.0,0
9, 勝利攻略,23.0,0
10, 金龍華  ,11.0,0
11, 智者    ,13.0,0
12, 薄荷糖  ,78.0,0
13, 波幅再現,11.0,0
