,horse_name,win_loss_rate,is_winner
0, 水星,17.0,0
1, 印度之星,13.0,0
2, 叻蝦王,13.0,0
3, 富盈,8.0,0
4, 五五波,5.0,0
5, 齊歌頌,7.1,0
6, 不老傳奇,18.0,0
7, 勁好,35.0,0
8, 好有利,29.0,0
9, 勝利飛駒,3.1,1
10, 危險大師,15.0,0
11, 上風,31.0,0
12, 精彩繽紛,99.0,0
13, 包裝福星,99.0,0
