,horse_name,win_loss_rate,is_winner
0, 過關博士,13.0,0
1, 閃電星,16.0,0
2, 心歡暢,2.4,1
3, 波板糖,3.1,0
4, 鋼意,15.0,0
5, 銀鑽,21.0,0
6, 輕而易舉,23.0,0
7, 贏得快,26.0,0
8, 新勝利,18.0,0
9, 寶行星,18.0,0
10, 喜在心頭,33.0,0
11, 光速,99.0,0
