,horse_name,win_loss_rate,is_winner
0, 尚駿心  ,11.0,0
1, 皇仁神駒,14.0,0
2, 特色咖啡,14.0,0
3, 明燈    ,15.0,0
4, 瀟洒良駒,87.0,0
5, 日月暉華,99.0,0
6, 小鬥士  ,99.0,0
7, 永同至尊,11.0,0
8, 祥勝愛駒,35.0,0
9, 鐳射槍  ,68.0,0
10, 夢寐以求,54.0,0
11, 橫亨    ,85.0,0
12, 萬事佳  ,1.55,1
13, 軍策令  ,10.0,0
