,horse_name,win_loss_rate,is_winner
0, 駕聖    ,6.95,0
1, 嶺峯    ,5.0,0
2, 奪目商人,15.0,0
3, 添歡笑  ,78.0,0
4, 快快贏  ,26.0,0
5, 萬事盛  ,3.55,1
6, 駿多贏  ,16.0,0
7, 天火    ,99.0,0
8, 巴其利  ,7.6,0
9, 嫡愛    ,5.25,0
10, 紫電明珠,99.0,0
11, 香港至尊,13.0,0
