,horse_name,win_loss_rate,is_winner
0, 勝利旋峰,11.0,0
1, 風雲赤子,36.0,0
2, 多贏勁駒,68.0,0
3, 進取    ,5.25,0
4, 奔騰飛駒,56.0,0
5, 多多寶馬,3.3,1
6, 橫亨    ,30.0,0
7, 生生不息,74.0,0
8, 滙名燈  ,8.55,0
9, 駿蹄飛  ,99.0,0
10, 天瞳    ,99.0,0
11, 共同努力,99.0,0
12, 帝豪龍駒,12.0,0
13, 傾力之城,3.35,0
