,horse_name,win_loss_rate,is_winner
0, 育馬妙星,16.0,0
1, 綫路神駒,2.75,1
2, 喜俊寶  ,46.0,0
3, 越跑越好,6.85,0
4, 妙感    ,10.0,0
5, 閃耀駿駒,8.6,0
6, 奔虹赤  ,6.0,0
7, 笑眼光  ,10.0,0
8, 勁皇子  ,31.0,0
9, 新添    ,18.0,0
10, 喜盈盈  ,32.0,0
11, 泡泡達人,32.0,0
