,horse_name,win_loss_rate,is_winner
0, 繽繽紛紛,3.75,0
1, 逍遙駿將,44.0,0
2, 大地王者,9.75,0
3, 八飛    ,49.0,0
4, 旺家多寶,22.0,0
5, 領航精神,13.0,0
6, 手機皇  ,10.0,0
7, 奄尖大少,8.6,0
8, 辣手先鋒,2.85,1
9, 喜跑得  ,40.0,0
10, 喜相逢  ,15.0,0
11, 滿佳勝仁,37.0,0
