,horse_name,win_loss_rate,is_winner
0, 領航大師,14.0,0
1, 越駿寶  ,7.1,0
2, 勁勇威龍,9.4,0
3, 奔虹赤  ,6.8,0
4, 有智者  ,18.0,0
5, 笑傲非凡,50.0,0
6, 滿載而來,4.7,1
7, 全勝姿態,10.0,0
8, 實在威  ,14.0,0
9, 仗義執言,23.0,0
10, 天賦致寶,12.0,0
11, 當旺財  ,5.55,0
