,horse_name,win_loss_rate,is_winner
0, 凱旋星光,17.0,0
1, 雷神寶  ,2.6,0
2, 公平競技,81.0,0
3, 匯聚力量,16.0,0
4, 馬來之珍,16.0,0
5, 風調雨順,89.0,0
6, 有意思  ,2.4,1
7, 名駒    ,7.85,0
8, 駿擊快車,23.0,0
9, 相中有你,30.0,0
