,horse_name,win_loss_rate,is_winner
0, 風雲    ,7.2,0
1, 軍士    ,17.0,0
2, 超級精神,12.0,0
3, 好香港  ,5.55,1
4, 喜發龍  ,7.5,0
5, 靚酒王  ,63.0,0
6, 感恩    ,7.75,0
7, 幸運來  ,10.0,0
8, 創新潮  ,11.0,0
9, 各適其適,13.0,0
10, 莫己若  ,8.8,0
11, 勝算高  ,38.0,0
12, 凱旋威  ,17.0,0
13, 鑽飾天使,41.0,0
