,horse_name,win_loss_rate,is_winner
0, 太陽威力,5.6,0
1, 神劍金剛,81.0,0
2, 好樂意,4.0,1
3, 奪寶群英,6.6,0
4, 力奇之寶,20.0,0
5, 勁兔,15.0,0
6, 安寶,9.8,0
7, 好當家,24.0,0
8, 明艷照人,10.0,0
9, 天行者,8.0,0
10, 好真意,28.0,0
11, 神龍奏凱,87.0,0
12, 愛菊,10.0,0
13, 駿展,99.0,0
