,horse_name,win_loss_rate,is_winner
0, 六六駿駒,3.25,1
1, 錢程萬里,11.0,0
2, 超勁精神,4.05,0
3, 神雄金剛,26.0,0
4, 回鄉精神,8.25,0
5, 重量級  ,8.55,0
6, 浦東之威,7.7,0
7, 神勇馬車,50.0,0
8, 大東海  ,32.0,0
9, 威威加瑪,29.0,0
10, 光芒四射,13.0,0
