,horse_name,win_loss_rate,is_winner
0, 齊歡笑  ,27.0,0
1, 摩法神采,4.9,0
2, 威利旺旺,15.0,0
3, 獵豹小子,12.0,0
4, 全能足球,99.0,0
5, 傲男    ,2.95,1
6, 經典皇牌,12.0,0
7, 歐洲駿馬,42.0,0
8, 正白旗  ,8.95,0
9, 玉峽生輝,28.0,0
10, 喜蓮智星,60.0,0
11, 財運    ,10.0,0
12, 里奧威利,24.0,0
13, 卡通飛飛,11.0,0
